regulation_id	cell_line	lncrna_gene_id	lncrna_core_id	lncrna_name	target_gene_id	target_core_id	target_gene_name	binding_affinity	mark_signature	mark_count	context_class	target_chromosome	target_start	target_end
816309	K562	18233	90176	CATG00000090176.1	19236	500273129	RP5-973M2.2	130.01	H3K9me3	1	other	chr1	186646368	186651367
816403	K562	17738	45621	CATG00000045621.1	32780	500187122	SLIT1	130.01	H3K27me3	1	other	chr10	98922117	98927116
816462	K562	18268	93058	CATG00000093058.1	19110	500262151	RP11-876N24.2	130.01	H3K27me3	1	other	chr16	10952062	10957061
818693	K562	18268	93058	CATG00000093058.1	24186	500005379	BZRAP1	130.01	H3K9me3	1	other	chr17	56382661	56421854
820472	K562	17504	23019	CATG00000023019.1	18601	500226738	CTA-384D8.31	130.01	DNase-HS | H3K9ac	2	other	chr22	50974846	50986132
820566	K562	18870	500248441	CTD-2536I1.1	29784	500155093	PTPRN2	130.01	H3K27me3 | H3K9me3	2	other	chr7	157360177	157374340
820609	K562	17740	45707	CATG00000045707.1	27108	500117707	PROX1	130.01	DNase-HS | H3K27me3 | H3K4me2	3	other	chr1	214152979	214171362
821384	K562	18233	90176	CATG00000090176.1	24906	500073756	PTGS2	130.01	H3K9me3	1	other	chr1	186643766	186653554
823927	K562	18229	89605	CATG00000089605.1	31978	500177103	DSCAML1	130.01	H3K27me3	1	other	chr11	117649810	117671408
824105	K562	18096	82073	CATG00000082073.1	31392	500170579	DLGAP1	130.01	H3K27me3 | H3K9me3	2	other	chr18	3740972	3745971
824328	K562	18025	75926	CATG00000075926.1	24628	500058404	CAMK2B	130.01	H3K27me3	1	other	chr7	44250479	44369288
825456	K562	18113	83347	CATG00000083347.1	25563	500100095	SEZ6L	130.01	H3K9me3	1	other	chr22	26740317	26745316
828725	K562	17993	72898	CATG00000072898.1	29593	500152154	TMEM178A	130.01	H3K27me3	1	other	chr2	39888606	39894817
828868	K562	18230	89825	CATG00000089825.1	17981	71168	CATG00000071168.1	130.01	H3K9me3	1	other	chr4	181162477	181167476
830384	K562	18519	500214870	AC004540.5	29784	500155093	PTPRN2	130.01	DNase-HS | H3K27me3	2	other	chr7	158194570	158199569
830723	K562	18747	500235257	AC093415.2	24624	500058335	RASGRF1	130.01	H3K27me3 | H3K9me3	2	other	chr15	79286975	79386613
836847	K562	17717	43553	CATG00000043553.1	30756	500165061	ZMAT4	130.01	H3K27me3	1	other	chr8	40740927	40758845
836925	K562	17740	45707	CATG00000045707.1	24929	500074211	PPP2R2C	130.01	H3K27me3	1	other	chr4	6372870	6387095
837024	K562	18820	500242797	GLYCTK-AS1	19140	500266213	RP11-100K18.1	130.01	H3K27me3	1	other	chr18	75893735	75898734
839748	K562	17490	21439	CATG00000021439.1	29035	500144218	AFF3	130.01	DNase-HS	1	other	chr2	100719495	100726096
840716	K562	17740	45707	CATG00000045707.1	29654	500152910	CNTNAP4	130.01	H3K9me3	1	other	chr16	76307800	76312973
845025	K562	18443	116207	CATG00000116207.1	32801	500187416	LHFPL3	130.01	H3K27me3	1	other	chr7	103965585	103970758
846074	K562	17642	35185	CATG00000035185.1	18665	500230587	AC093609.1	130.01	H3K27me3 | H3K4me1	2	other	chr2	43358201	43389780
846099	K562	18863	500247556	OIP5-AS1	18827	500243319	FGF14-IT1	130.01	H3K9me3	1	other	chr13	102976007	102981006
846348	K562	17689	40550	CATG00000040550.1	26344	500108774	RAB5C	130.01	H3K36me3	1	other	chr17	40279316	40310507
854008	K562	18842	500245526	LINC00461	27629	500125851	PCSK2	130.01	H3K27me3	1	other	chr20	17446958	17451957
854169	K562	18789	500237686	RP5-1120P11.1	32982	500196132	MYT1	130.01	H3K27me3 | H3K9me3	2	other	chr20	62730096	62851785
858587	K562	17643	35322	CATG00000035322.1	25379	500090316	MAEA	130.01	H3K36me3	1	other	chr4	1280183	1333803
859689	K562	17908	62788	CATG00000062788.1	18098	82306	CATG00000082306.1	130.01	H3K27me3	1	other	chr6	447530	486214
864251	K562	18268	93058	CATG00000093058.1	28043	500132938	MTUS2	130.01	H3K27me3	1	other	chr13	29410683	29415682
870749	K562	18410	108287	CATG00000108287.1	30564	500163798	SLC4A1AP	130.01	H3K36me3	1	other	chr2	27882792	27906619
876304	K562	17477	20786	CATG00000020786.1	28233	500135250	SRPK2	130.01	H3K36me3 | H3K9me3	2	other	chr7	104806994	104812674
877907	K562	17988	72343	CATG00000072343.1	18737	500234899	AC005152.2	130.01	DNase-HS | H3K9me3	2	other	chr17	70112722	70120433
893747	K562	17896	60742	CATG00000060742.1	33379	500198626	RYR2	130.01	H3K27me3 | H3K9me3	2	other	chr1	237201985	237206984
894832	K562	17428	16466	CATG00000016466.1	31880	500175806	MSRA	130.01	H3K27me3	1	other	chr8	10322047	10327046
1054258	K562	17357	7390	CATG00000007390.1	32430	500183166	CALN1	130.01	H3K27me3	1	other	chr7	71910624	71915623
807783	GM12878	19134	500265148	BZRAP1-AS1	27080	500117298	ECE1	130.0	DNase-HS | H3K36me3	2	other	chr1	21546805	21675534
807784	GM12878	17899	60907	CATG00000060907.1	26780	500113763	UNC5A	130.0	DNase-HS	1	other	chr5	176233131	176239062
807791	GM12878	18213	88085	CATG00000088085.1	32906	500188786	MTF1	130.0	H3K36me3	1	other	chr1	38316031	38329425
807794	GM12878	17425	16162	CATG00000016162.1	30862	500166206	GABRB3	130.0	H3K9me3	1	other	chr15	26960402	26965401
807796	GM12878	18428	111100	CATG00000111100.1	18019	75665	CATG00000075665.1	130.0	H3K9me3	1	other	chr5	40434459	40439458
807798	GM12878	17451	19056	CATG00000019056.1	29039	500144224	UBXN4	130.0	DNase-HS | H3K36me3 | H3K9me3	3	other	chr2	136495697	136539421
807837	GM12878	18246	91112	CATG00000091112.1	18523	500215386	LINC00478	130.0	H3K9me3	1	other	chr21	17549966	17585802
808640	GM12878	19134	500265148	BZRAP1-AS1	18679	500231105	RP5-1071N3.1	130.0	DNase-HS | H3K36me3	2	other	chr1	21613006	21626170
808876	GM12878	17979	70702	CATG00000070702.1	17794	52054	CATG00000052054.1	130.0	DNase-HS | H3K36me3	2	other	chr1	26550386	26563998
810194	GM12878	18254	91921	CATG00000091921.1	19053	500259447	RP11-462P6.1	130.0	H3K9me3	1	other	chr15	39700248	39705247
811076	GM12878	17372	9163	CATG00000009163.1	29996	500157933	SKI	130.0	DNase-HS | H3K36me3 | H3K9me3	3	other	chr1	2155973	2249736
812457	GM12878	17979	70702	CATG00000070702.1	18848	500245864	CTC-467M3.1	130.0	H3K9me3	1	other	chr5	87967341	87975957
812458	GM12878	17424	15927	CATG00000015927.1	23971	57419	CATG00000057419.1	130.0	DNase-HS | H3K36me3	2	other	chr22	30659539	30675413
812494	GM12878	18246	91112	CATG00000091112.1	30134	500160145	KALRN	130.0	DNase-HS	1	other	chr3	123747803	123753716
812512	GM12878	18111	83332	CATG00000083332.1	33720	500206503	HLA-A	130.0	DNase-HS	1	other	chr6	29851851	29859963
813645	GM12878	19051	500259439	RP11-89K21.1	24624	500058335	RASGRF1	130.0	H3K9me3	1	other	chr15	79286975	79386613
814934	GM12878	17993	72898	CATG00000072898.1	29517	500151067	CACNA1C	130.0	DNase-HS	1	other	chr12	2158654	2164238
816189	GM12878	17285	944	CATG00000000944.1	27738	500128594	LRRC4	130.0	H3K36me3	1	other	chr7	127667680	127675822
816784	GM12878	17540	25410	CATG00000025410.1	29906	500156875	HIAT1	130.0	DNase-HS | H3K36me3 | H3K9me3	3	other	chr1	100500152	100543193
817921	GM12878	18217	88206	CATG00000088206.1	27103	500117616	C1orf63	130.0	DNase-HS | H3K36me3	2	other	chr1	25568652	25667771
817922	GM12878	18217	88206	CATG00000088206.1	34418	500259984	RP11-335G20.7	130.0	DNase-HS | H3K36me3	2	other	chr1	25662772	25667771
818492	GM12878	17689	40550	CATG00000040550.1	34201	500241839	PLEKHO2	130.0	H3K36me3	1	other	chr15	65130615	65142372
818493	GM12878	17689	40550	CATG00000040550.1	34284	500249240	AC069368.3	130.0	H3K36me3	1	other	chr15	65130159	65135614
818498	GM12878	17451	19056	CATG00000019056.1	33848	500213246	SUPT4H1	130.0	DNase-HS | H3K36me3	2	other	chr17	56428031	56433954
818769	GM12878	17540	25410	CATG00000025410.1	28198	500134996	OSTF1	130.0	H3K36me3	1	other	chr9	77699119	77757290
819503	GM12878	18318	98840	CATG00000098840.1	30639	500164303	ENPP6	130.0	H3K36me3 | H3K9me3	2	other	chr4	185137520	185205378
820457	GM12878	17993	72898	CATG00000072898.1	28469	500137727	ARHGAP20	130.0	DNase-HS | H3K9me3	2	other	chr11	110581049	110587104
820633	GM12878	17608	30910	CATG00000030910.1	26268	500107902	LHPP	130.0	DNase-HS	1	other	chr10	126173522	126179852
821414	GM12878	18473	500105663	KMT2B	26557	500111348	ARHGDIB	130.0	H3K36me3 | H3K9me3	2	other	chr12	15099360	15118178
821585	GM12878	18170	86800	CATG00000086800.1	23948	50657	CATG00000050657.1	130.0	H3K36me3 | H3K9me3	2	other	chr2	171769880	171788932
821645	GM12878	19129	500264515	CTC-525D6.1	30513	500163590	PPM1L	130.0	DNase-HS	1	other	chr3	160469519	160480024
821737	GM12878	18217	88206	CATG00000088206.1	26463	500110330	BIRC2	130.0	DNase-HS | H3K36me3 | H3K9me3	3	other	chr11	102190060	102274340
822254	GM12878	17769	49133	CATG00000049133.1	24704	500064787	BCAS1	130.0	H3K9me3	1	other	chr20	52555247	52690633
827267	GM12878	17297	2237	CATG00000002237.1	28043	500132938	MTUS2	130.0	DNase-HS | H3K9me3	2	other	chr13	29390686	29397964
828455	GM12878	18489	500179818	PCBP1-AS1	18967	500255197	RP11-750H9.5	130.0	DNase-HS	1	other	chr11	47415659	47434241
830280	GM12878	18268	93058	CATG00000093058.1	30459	500163462	TRIM46	130.0	DNase-HS	1	other	chr1	155138447	155157165
842935	GM12878	17506	23077	CATG00000023077.1	18454	117227	CATG00000117227.1	130.0	H3K9me3	1	other	chr10	7028189	7033188
845947	GM12878	17776	49779	CATG00000049779.1	25359	500089639	GMIP	130.0	H3K36me3	1	other	chr19	19744834	19757949
853996	GM12878	18277	94163	CATG00000094163.1	31681	500173230	GOLGB1	130.0	H3K36me3	1	other	chr3	121386558	121472313
858734	GM12878	18489	500179818	PCBP1-AS1	33429	500198873	GRK5	130.0	H3K36me3	1	other	chr10	121151197	121157178
860106	GM12878	17395	11720	CATG00000011720.1	29687	500153317	ASAP1	130.0	H3K36me3	1	other	chr8	131190057	131204468
883949	GM12878	18056	78238	CATG00000078238.1	29000	500143603	KCNN3	130.0	H3K36me3	1	other	chr1	154697590	154702589
892996	GM12878	18325	99405	CATG00000099405.1	25763	500101222	SPEF1	130.0	DNase-HS	1	other	chr20	3760596	3768358
902786	GM12878	17896	60742	CATG00000060742.1	32138	500179399	GPC5	130.0	DNase-HS | H3K9me3	2	other	chr13	92047386	92052385
920775	GM12878	19100	500261606	RP11-414J4.2	29000	500143603	KCNN3	130.0	H3K36me3 | H3K9me3	2	other	chr1	154685689	154690688
924520	GM12878	18512	500205488	CALML3-AS1	29784	500155093	PTPRN2	130.0	H3K9me3	1	other	chr7	158108189	158113909
932921	GM12878	17451	19056	CATG00000019056.1	19020	500258667	HIF1A-AS2	130.0	H3K36me3 | H3K9me3	2	other	chr14	62192003	62222929
1034659	GM12878	18470	118316	CATG00000118316.1	18737	500234899	AC005152.2	130.0	H3K9me3	1	other	chr17	70232022	70237021
807784	H1-hESC	17899	60907	CATG00000060907.1	26780	500113763	UNC5A	130.0	DNase-HS	1	other	chr5	176233131	176239062
807791	H1-hESC	18213	88085	CATG00000088085.1	32906	500188786	MTF1	130.0	H3K36me3	1	other	chr1	38316031	38329425
807794	H1-hESC	17425	16162	CATG00000016162.1	30862	500166206	GABRB3	130.0	H3K9me3	1	other	chr15	26960402	26965401
807798	H1-hESC	17451	19056	CATG00000019056.1	29039	500144224	UBXN4	130.0	H3K36me3	1	other	chr2	136495697	136539421
807799	H1-hESC	18695	500231890	AC093391.2	18417	109197	CATG00000109197.1	130.0	H3K9me3	1	other	chr9	101866277	101871276
808640	H1-hESC	19134	500265148	BZRAP1-AS1	18679	500231105	RP5-1071N3.1	130.0	DNase-HS	1	other	chr1	21613006	21626170
808876	H1-hESC	17979	70702	CATG00000070702.1	17794	52054	CATG00000052054.1	130.0	DNase-HS	1	other	chr1	26550386	26563998
809963	H1-hESC	17979	70702	CATG00000070702.1	29410	500149488	TMC2	130.0	DNase-HS	1	other	chr20	2535311	2540792
811076	H1-hESC	17372	9163	CATG00000009163.1	29996	500157933	SKI	130.0	H3K36me3 | H3K9me3	2	other	chr1	2155973	2249736
812457	H1-hESC	17979	70702	CATG00000070702.1	18848	500245864	CTC-467M3.1	130.0	DNase-HS	1	other	chr5	87967341	87975957
812494	H1-hESC	18246	91112	CATG00000091112.1	30134	500160145	KALRN	130.0	DNase-HS | H3K36me3	2	other	chr3	123747803	123753716
813645	H1-hESC	19051	500259439	RP11-89K21.1	24624	500058335	RASGRF1	130.0	H3K9me3	1	other	chr15	79286975	79386613
813660	H1-hESC	17717	43553	CATG00000043553.1	25044	500078295	ADCY2	130.0	H3K36me3	1	other	chr5	7762538	7783786
814138	H1-hESC	18170	86800	CATG00000086800.1	33425	500198838	RYR3	130.0	DNase-HS | H3K9me3	2	other	chr15	33599300	33604668
814934	H1-hESC	17993	72898	CATG00000072898.1	29517	500151067	CACNA1C	130.0	DNase-HS	1	other	chr12	2158654	2164238
815852	H1-hESC	17908	62788	CATG00000062788.1	30230	500161082	CELF5	130.0	H3K9me3	1	other	chr19	3221181	3283664
816189	H1-hESC	17285	944	CATG00000000944.1	27738	500128594	LRRC4	130.0	H3K36me3	1	other	chr7	127667680	127675822
816784	H1-hESC	17540	25410	CATG00000025410.1	29906	500156875	HIAT1	130.0	DNase-HS	1	other	chr1	100500152	100543193
817921	H1-hESC	18217	88206	CATG00000088206.1	27103	500117616	C1orf63	130.0	DNase-HS | H3K36me3	2	other	chr1	25568652	25667771
817922	H1-hESC	18217	88206	CATG00000088206.1	34418	500259984	RP11-335G20.7	130.0	DNase-HS | H3K36me3	2	other	chr1	25662772	25667771
817996	H1-hESC	18489	500179818	PCBP1-AS1	17326	5551	CATG00000005551.1	130.0	H3K36me3	1	other	chr11	47428055	47433407
818498	H1-hESC	17451	19056	CATG00000019056.1	33848	500213246	SUPT4H1	130.0	DNase-HS	1	other	chr17	56428031	56433954
819664	H1-hESC	18519	500214870	AC004540.5	29233	500146216	TTBK1	130.0	H3K27me3	1	other	chr6	43207730	43244720
820398	H1-hESC	17946	66341	CATG00000066341.1	31673	500173175	ADCY5	130.0	H3K36me3	1	other	chr3	123021526	123172362
820457	H1-hESC	17993	72898	CATG00000072898.1	28469	500137727	ARHGAP20	130.0	DNase-HS	1	other	chr11	110581049	110587104
820633	H1-hESC	17608	30910	CATG00000030910.1	26268	500107902	LHPP	130.0	H3K36me3	1	other	chr10	126173522	126179852
821645	H1-hESC	19129	500264515	CTC-525D6.1	30513	500163590	PPM1L	130.0	DNase-HS	1	other	chr3	160469519	160480024
822254	H1-hESC	17769	49133	CATG00000049133.1	24704	500064787	BCAS1	130.0	H3K9me3	1	other	chr20	52555247	52690633
827267	H1-hESC	17297	2237	CATG00000002237.1	28043	500132938	MTUS2	130.0	DNase-HS | H3K9me3	2	other	chr13	29390686	29397964
828455	H1-hESC	18489	500179818	PCBP1-AS1	18967	500255197	RP11-750H9.5	130.0	DNase-HS | H3K36me3	2	other	chr11	47415659	47434241
830280	H1-hESC	18268	93058	CATG00000093058.1	30459	500163462	TRIM46	130.0	DNase-HS | H3K36me3	2	other	chr1	155138447	155157165
837067	H1-hESC	17630	33586	CATG00000033586.1	26285	500108175	ZMIZ1	130.0	H3K36me3	1	other	chr10	80825187	81067539
843161	H1-hESC	18401	106964	CATG00000106964.1	25599	500100226	GTPBP1	130.0	DNase-HS | H3K36me3	2	other	chr22	39093625	39259016
845947	H1-hESC	17776	49779	CATG00000049779.1	25359	500089639	GMIP	130.0	H3K36me3	1	other	chr19	19744834	19757949
855050	H1-hESC	19129	500264515	CTC-525D6.1	32394	500183023	SLC8A1	130.0	DNase-HS	1	other	chr2	40653134	40684182
870067	H1-hESC	17938	66030	CATG00000066030.1	29209	500145934	TENM2	130.0	DNase-HS	1	other	chr5	166402535	166407770
900426	H1-hESC	18479	500157152	SYN2	26688	500112541	PDE10A	130.0	DNase-HS	1	other	chr6	166061160	166081713
902786	H1-hESC	17896	60742	CATG00000060742.1	32138	500179399	GPC5	130.0	DNase-HS	1	other	chr13	92047386	92052385
920775	H1-hESC	19100	500261606	RP11-414J4.2	29000	500143603	KCNN3	130.0	H3K36me3 | H3K9me3	2	other	chr1	154685689	154690688
932921	H1-hESC	17451	19056	CATG00000019056.1	19020	500258667	HIF1A-AS2	130.0	DNase-HS | H3K36me3 | H3K9me3	3	other	chr14	62192003	62222929
954458	H1-hESC	17344	6482	CATG00000006482.1	29533	500151276	MAGI1	130.0	H3K36me3 | H3K9me3	2	other	chr3	65363492	65390879
959483	H1-hESC	18163	86150	CATG00000086150.1	24406	500027075	PRKCH	130.0	DNase-HS | H3K36me3	2	other	chr14	61650778	61655777
964615	H1-hESC	17738	45621	CATG00000045621.1	27380	500121871	SLITRK3	130.0	DNase-HS	1	other	chr3	164903641	164918390
1034659	H1-hESC	18470	118316	CATG00000118316.1	18737	500234899	AC005152.2	130.0	H3K9me3	1	other	chr17	70232022	70237021
807784	HepG2	17899	60907	CATG00000060907.1	26780	500113763	UNC5A	130.0	DNase-HS	1	other	chr5	176233131	176239062
807791	HepG2	18213	88085	CATG00000088085.1	32906	500188786	MTF1	130.0	H3K36me3	1	other	chr1	38316031	38329425
807798	HepG2	17451	19056	CATG00000019056.1	29039	500144224	UBXN4	130.0	DNase-HS | H3K36me3	2	other	chr2	136495697	136539421
808640	HepG2	19134	500265148	BZRAP1-AS1	18679	500231105	RP5-1071N3.1	130.0	DNase-HS	1	other	chr1	21613006	21626170
808876	HepG2	17979	70702	CATG00000070702.1	17794	52054	CATG00000052054.1	130.0	DNase-HS | H3K36me3	2	other	chr1	26550386	26563998
811076	HepG2	17372	9163	CATG00000009163.1	29996	500157933	SKI	130.0	H3K36me3	1	other	chr1	2155973	2249736
816784	HepG2	17540	25410	CATG00000025410.1	29906	500156875	HIAT1	130.0	DNase-HS | H3K36me3	2	other	chr1	100500152	100543193
817921	HepG2	18217	88206	CATG00000088206.1	27103	500117616	C1orf63	130.0	DNase-HS | H3K36me3	2	other	chr1	25568652	25667771
817922	HepG2	18217	88206	CATG00000088206.1	34418	500259984	RP11-335G20.7	130.0	DNase-HS | H3K36me3	2	other	chr1	25662772	25667771
818498	HepG2	17451	19056	CATG00000019056.1	33848	500213246	SUPT4H1	130.0	DNase-HS | H3K36me3	2	other	chr17	56428031	56433954
818769	HepG2	17540	25410	CATG00000025410.1	28198	500134996	OSTF1	130.0	H3K36me3	1	other	chr9	77699119	77757290
820457	HepG2	17993	72898	CATG00000072898.1	28469	500137727	ARHGAP20	130.0	DNase-HS	1	other	chr11	110581049	110587104
821585	HepG2	18170	86800	CATG00000086800.1	23948	50657	CATG00000050657.1	130.0	H3K36me3	1	other	chr2	171769880	171788932
821645	HepG2	19129	500264515	CTC-525D6.1	30513	500163590	PPM1L	130.0	DNase-HS	1	other	chr3	160469519	160480024
821737	HepG2	18217	88206	CATG00000088206.1	26463	500110330	BIRC2	130.0	DNase-HS | H3K36me3	2	other	chr11	102190060	102274340
827267	HepG2	17297	2237	CATG00000002237.1	28043	500132938	MTUS2	130.0	DNase-HS	1	other	chr13	29390686	29397964
837067	HepG2	17630	33586	CATG00000033586.1	26285	500108175	ZMIZ1	130.0	H3K36me3	1	other	chr10	80825187	81067539
843161	HepG2	18401	106964	CATG00000106964.1	25599	500100226	GTPBP1	130.0	DNase-HS	1	other	chr22	39093625	39259016
851165	HepG2	17285	944	CATG00000000944.1	32175	500179915	NRXN1	130.0	DNase-HS	1	other	chr2	50572419	50578443
855050	HepG2	19129	500264515	CTC-525D6.1	32394	500183023	SLC8A1	130.0	DNase-HS	1	other	chr2	40653134	40684182
860106	HepG2	17395	11720	CATG00000011720.1	29687	500153317	ASAP1	130.0	H3K36me3	1	other	chr8	131190057	131204468
870067	HepG2	17938	66030	CATG00000066030.1	29209	500145934	TENM2	130.0	DNase-HS	1	other	chr5	166402535	166407770
900426	HepG2	18479	500157152	SYN2	26688	500112541	PDE10A	130.0	DNase-HS	1	other	chr6	166061160	166081713
902786	HepG2	17896	60742	CATG00000060742.1	32138	500179399	GPC5	130.0	DNase-HS	1	other	chr13	92047386	92052385
932921	HepG2	17451	19056	CATG00000019056.1	19020	500258667	HIF1A-AS2	130.0	H3K36me3	1	other	chr14	62192003	62222929
954458	HepG2	17344	6482	CATG00000006482.1	29533	500151276	MAGI1	130.0	H3K36me3	1	other	chr3	65363492	65390879
807784	K562	17899	60907	CATG00000060907.1	26780	500113763	UNC5A	130.0	DNase-HS | H3K27me3 | H3K4me2	3	other	chr5	176233131	176239062
807787	K562	17979	70702	CATG00000070702.1	18929	500253477	RP11-1C8.4	130.0	DNase-HS	1	other	chr8	104509935	104517635
807791	K562	18213	88085	CATG00000088085.1	32906	500188786	MTF1	130.0	H3K36me3	1	other	chr1	38316031	38329425
807795	K562	17298	2239	CATG00000002239.1	24250	500008516	MMP25	130.0	H3K27me3 | H3K4me1	2	other	chr16	3092813	3111028
807796	K562	18428	111100	CATG00000111100.1	18019	75665	CATG00000075665.1	130.0	H3K9me3	1	other	chr5	40434459	40439458
807837	K562	18246	91112	CATG00000091112.1	18523	500215386	LINC00478	130.0	H3K9me3	1	other	chr21	17549966	17585802
809963	K562	17979	70702	CATG00000070702.1	29410	500149488	TMC2	130.0	H3K27me3	1	other	chr20	2535311	2540792
810194	K562	18254	91921	CATG00000091921.1	19053	500259447	RP11-462P6.1	130.0	H3K27me3	1	other	chr15	39700248	39705247
812458	K562	17424	15927	CATG00000015927.1	23971	57419	CATG00000057419.1	130.0	DNase-HS	1	other	chr22	30659539	30675413
812494	K562	18246	91112	CATG00000091112.1	30134	500160145	KALRN	130.0	DNase-HS | H3K27me3	2	other	chr3	123747803	123753716
812512	K562	18111	83332	CATG00000083332.1	33720	500206503	HLA-A	130.0	H3K27me3 | H3K4me2	2	other	chr6	29851851	29859963
813645	K562	19051	500259439	RP11-89K21.1	24624	500058335	RASGRF1	130.0	H3K27me3 | H3K9me3	2	other	chr15	79286975	79386613
813660	K562	17717	43553	CATG00000043553.1	25044	500078295	ADCY2	130.0	H3K27me3	1	other	chr5	7762538	7783786
814138	K562	18170	86800	CATG00000086800.1	33425	500198838	RYR3	130.0	DNase-HS	1	other	chr15	33599300	33604668
814934	K562	17993	72898	CATG00000072898.1	29517	500151067	CACNA1C	130.0	H3K27me3	1	other	chr12	2158654	2164238
815852	K562	17908	62788	CATG00000062788.1	30230	500161082	CELF5	130.0	H3K27ac | H3K27me3 | H3K9me3	3	other	chr19	3221181	3283664
816189	K562	17285	944	CATG00000000944.1	27738	500128594	LRRC4	130.0	H3K36me3 | H3K9me3	2	other	chr7	127667680	127675822
819503	K562	18318	98840	CATG00000098840.1	30639	500164303	ENPP6	130.0	H3K27me3	1	other	chr4	185137520	185205378
819664	K562	18519	500214870	AC004540.5	29233	500146216	TTBK1	130.0	H3K27me3	1	other	chr6	43207730	43244720
820398	K562	17946	66341	CATG00000066341.1	31673	500173175	ADCY5	130.0	H3K27me3	1	other	chr3	123021526	123172362
820457	K562	17993	72898	CATG00000072898.1	28469	500137727	ARHGAP20	130.0	DNase-HS	1	other	chr11	110581049	110587104
822254	K562	17769	49133	CATG00000049133.1	24704	500064787	BCAS1	130.0	H3K27me3	1	other	chr20	52555247	52690633
824014	K562	18056	78238	CATG00000078238.1	23846	4376	CATG00000004376.1	130.0	H3K9me3	1	other	chr1	72745145	72750533
827267	K562	17297	2237	CATG00000002237.1	28043	500132938	MTUS2	130.0	DNase-HS | H3K27me3 | H3K4me1 | H3K4me2	4	other	chr13	29390686	29397964
828665	K562	18661	500230314	ELOVL2-AS1	17654	37230	CATG00000037230.1	130.0	H3K9me3	1	other	chr18	31400080	31405079
830889	K562	18280	94945	CATG00000094945.1	32378	500182771	GRID1	130.0	H3K27me3 | H3K9me3	2	other	chr10	87542097	87554816
840592	K562	18111	83332	CATG00000083332.1	18570	500225206	MIR137HG	130.0	H3K9me3	1	other	chr1	98493004	98523980
845125	K562	19100	500261606	RP11-414J4.2	32422	500183117	CSMD1	130.0	H3K9me3	1	other	chr8	3265577	3270576
851109	K562	17546	25559	CATG00000025559.1	32488	500184144	CNTN2	130.0	H3K27me3	1	other	chr1	205008390	205042716
853949	K562	17297	2237	CATG00000002237.1	19101	500261617	RP11-243A14.1	130.0	H3K27me3	1	other	chr16	9285731	9290730
855050	K562	19129	500264515	CTC-525D6.1	32394	500183023	SLC8A1	130.0	DNase-HS | H3K9me3	2	other	chr2	40653134	40684182
860106	K562	17395	11720	CATG00000011720.1	29687	500153317	ASAP1	130.0	H3K36me3	1	other	chr8	131190057	131204468
870067	K562	17938	66030	CATG00000066030.1	29209	500145934	TENM2	130.0	H3K9me3	1	other	chr5	166402535	166407770
883949	K562	18056	78238	CATG00000078238.1	29000	500143603	KCNN3	130.0	H3K27me3 | H3K4me1	2	other	chr1	154697590	154702589
892996	K562	18325	99405	CATG00000099405.1	25763	500101222	SPEF1	130.0	DNase-HS | H3K36me3	2	other	chr20	3760596	3768358
900426	K562	18479	500157152	SYN2	26688	500112541	PDE10A	130.0	DNase-HS | H3K9me3	2	other	chr6	166061160	166081713
920775	K562	19100	500261606	RP11-414J4.2	29000	500143603	KCNN3	130.0	H3K27ac | H3K27me3	2	other	chr1	154685689	154690688
932921	K562	17451	19056	CATG00000019056.1	19020	500258667	HIF1A-AS2	130.0	H3K36me3	1	other	chr14	62192003	62222929
936290	K562	17980	71146	CATG00000071146.1	26589	500111783	RFX4	130.0	H3K27me3	1	other	chr12	106973186	106982723
954458	K562	17344	6482	CATG00000006482.1	29533	500151276	MAGI1	130.0	H3K36me3	1	other	chr3	65363492	65390879
959483	K562	18163	86150	CATG00000086150.1	24406	500027075	PRKCH	130.0	H3K27me3 | H3K4me2	2	other	chr14	61650778	61655777
1034659	K562	18470	118316	CATG00000118316.1	18737	500234899	AC005152.2	130.0	H3K9me3	1	other	chr17	70232022	70237021
807802	GM12878	17724	43953	CATG00000043953.1	31042	500167522	ANKRD11	129.99	H3K36me3	1	other	chr16	89348886	89361687
810730	GM12878	17669	38727	CATG00000038727.1	18889	500249859	PVT1	129.99	H3K36me3 | H3K9me3	2	other	chr8	128803288	129200889
814099	GM12878	18111	83332	CATG00000083332.1	24588	500054983	GALC	129.99	H3K36me3	1	other	chr14	88414755	88463480
814686	GM12878	18096	82073	CATG00000082073.1	27563	500124920	MYRF	129.99	H3K36me3	1	other	chr11	61516609	61550690
816944	GM12878	17400	12605	CATG00000012605.1	27392	500121904	CSMD2	129.99	H3K9me3	1	other	chr1	34399935	34404934
824152	GM12878	18489	500179818	PCBP1-AS1	26890	500115464	USP34	129.99	H3K36me3	1	other	chr2	61414694	61702427
825203	GM12878	17540	25410	CATG00000025410.1	34297	500250264	TAP2	129.99	H3K36me3 | H3K9me3	2	other	chr6	32805017	32810016
827383	GM12878	18217	88206	CATG00000088206.1	31681	500173230	GOLGB1	129.99	H3K36me3	1	other	chr3	121386558	121472313
830222	GM12878	17642	35185	CATG00000035185.1	18923	500253111	RP11-136O12.2	129.99	H3K9me3	1	other	chr8	126518946	126533366
837519	GM12878	18233	90176	CATG00000090176.1	18108	83244	CATG00000083244.1	129.99	H3K36me3	1	other	chr6	24932778	24937777
