lncrna_core_id	target_core_id	lncrna_symbol	target_symbol	human	chimp	macaque	marmoset	conservation_label	conservation_count	supporting_regulation_count	mean_ba	max_ba
78477	500198838	CATG00000078477.1	RYR3	1	0	1	0	1010	2	3	63.666667	84.0
78477	500198954	CATG00000078477.1	KIAA1279	1	0	0	0	1000	1	1	50.0	50.0
78477	500204120	CATG00000078477.1	GIGYF2	1	0	1	0	1010	2	2	56.5	62.0
78477	500204422	CATG00000078477.1	XXbac-BPG32J3.20	1	0	0	0	1000	1	1	55.0	55.0
78477	500213760	CATG00000078477.1	ATP6V1G2	1	0	0	0	1000	1	1	65.0	65.0
78477	500215347	CATG00000078477.1	SLC25A5P1	1	0	0	0	1000	1	1	52.0	52.0
78477	500238331	CATG00000078477.1	AC100791.2	1	0	0	0	1000	1	1	59.0	59.0
78477	500241549	CATG00000078477.1	GUSBP2	1	0	0	0	1000	1	1	52.0	52.0
78477	500244405	CATG00000078477.1	ETV5	1	0	0	0	1000	1	1	55.0	55.0
78477	500254870	CATG00000078477.1	ATP6V1G2-DDX39B	1	0	0	0	1000	1	1	69.0	69.0
78477	500255552	CATG00000078477.1	LY6G6E	1	0	0	0	1000	1	1	55.0	55.0
78477	500260230	CATG00000078477.1	FRRS1L	1	0	1	0	1010	2	2	76.005	100.01
78477	500272297	CATG00000078477.1	RP11-215A19.2	1	0	0	0	1000	1	1	53.0	53.0
78836	83913	CATG00000078836.1	CATG00000083913.1	1	0	0	0	1000	1	1	58.0	58.0
78836	500058404	CATG00000078836.1	CAMK2B	1	0	0	0	1000	1	1	62.0	62.0
78836	500084710	CATG00000078836.1	EFR3B	1	0	0	0	1000	1	1	51.0	51.0
78836	500104059	CATG00000078836.1	FAM189A1	1	0	0	0	1000	1	1	65.0	65.0
78836	500105278	CATG00000078836.1	ZFR2	1	0	0	0	1000	1	1	50.0	50.0
78836	500108684	CATG00000078836.1	ASIC2	0	0	1	0	0010	1	1	54.0	54.0
78836	500112541	CATG00000078836.1	PDE10A	0	0	1	0	0010	1	1	58.0	58.0
78836	500122574	CATG00000078836.1	WIPF3	0	0	1	0	0010	1	1	57.0	57.0
78836	500124140	CATG00000078836.1	SLC12A5	1	0	0	0	1000	1	1	59.0	59.0
78836	500128683	CATG00000078836.1	GAD1	1	0	0	0	1000	1	1	56.0	56.0
78836	500130477	CATG00000078836.1	UNC13A	1	0	0	0	1000	1	1	50.0	50.0
78836	500135472	CATG00000078836.1	FAIM2	1	0	0	0	1000	1	1	54.0	54.0
78836	500136960	CATG00000078836.1	ENPP2	1	0	0	0	1000	1	1	55.0	55.0
78836	500140015	CATG00000078836.1	KCNH5	0	1	0	0	0100	1	1	50.0	50.0
78836	500147408	CATG00000078836.1	CSGALNACT1	1	0	0	0	1000	1	1	57.0	57.0
78836	500148053	CATG00000078836.1	NTRK2	0	1	0	0	0100	1	1	64.0	64.0
78836	500151320	CATG00000078836.1	AKAP6	1	0	0	0	1000	1	1	53.0	53.0
78836	500151914	CATG00000078836.1	DST	1	0	1	0	1010	2	2	57.5	64.0
78836	500152154	CATG00000078836.1	TMEM178A	0	0	1	0	0010	1	1	52.0	52.0
78836	500156011	CATG00000078836.1	PSD3	1	0	0	0	1000	1	1	51.0	51.0
78836	500156097	CATG00000078836.1	GPR61	0	0	1	0	0010	1	1	74.0	74.0
78836	500164061	CATG00000078836.1	BSN	1	0	0	0	1000	1	1	54.0	54.0
78836	500165795	CATG00000078836.1	NDRG2	0	0	1	0	0010	1	1	51.0	51.0
78836	500167281	CATG00000078836.1	RBFOX3	1	0	1	0	1010	2	2	54.0	55.0
78836	500175806	CATG00000078836.1	MSRA	1	0	0	0	1000	1	1	56.0	56.0
78836	500179242	CATG00000078836.1	CDH4	1	0	0	0	1000	1	1	57.0	57.0
78836	500181409	CATG00000078836.1	AATK	1	0	0	0	1000	1	1	65.0	65.0
78836	500182329	CATG00000078836.1	AC079354.1	1	0	0	0	1000	1	1	52.0	52.0
78836	500182621	CATG00000078836.1	PLCB1	1	0	0	0	1000	1	1	55.0	55.0
78836	500182667	CATG00000078836.1	NTM	1	0	0	0	1000	1	1	52.0	52.0
78836	500182732	CATG00000078836.1	RGS6	1	0	0	0	1000	1	1	59.0	59.0
78836	500183117	CATG00000078836.1	CSMD1	1	0	0	0	1000	1	2	52.0	53.0
78836	500185774	CATG00000078836.1	KCNIP4	1	0	0	0	1000	1	1	55.0	55.0
78836	500186231	CATG00000078836.1	KLHL32	1	0	0	0	1000	1	1	54.0	54.0
78836	500186417	CATG00000078836.1	GLDN	0	0	1	0	0010	1	1	57.0	57.0
78836	500196132	CATG00000078836.1	MYT1	1	0	0	0	1000	1	1	57.0	57.0
78836	500196208	CATG00000078836.1	GREB1	1	0	0	0	1000	1	1	52.0	52.0
78836	500231442	CATG00000078836.1	LARP1BP1	1	0	0	0	1000	1	1	51.0	51.0
78836	500239389	CATG00000078836.1	PCDHA13	1	0	0	0	1000	1	1	56.0	56.0
78836	500253771	CATG00000078836.1	TPTE2P1	1	0	0	0	1000	1	1	66.0	66.0
79027	500081041	CATG00000079027.1	CXCL2	1	0	0	0	1000	1	1	53.0	53.0
79027	500104043	CATG00000079027.1	ATP8B4	1	0	0	0	1000	1	4	69.0	89.0
79027	500115232	CATG00000079027.1	ITGA4	1	0	0	0	1000	1	1	61.0	61.0
79027	500117090	CATG00000079027.1	SLAMF1	1	0	0	0	1000	1	1	75.0	75.0
79027	500118557	CATG00000079027.1	PMFBP1	1	0	0	0	1000	1	1	59.0	59.0
79027	500122223	CATG00000079027.1	CD244	1	1	0	0	1100	2	2	70.5	77.0
79027	500122224	CATG00000079027.1	LY9	1	0	0	0	1000	1	1	71.0	71.0
79027	500132274	CATG00000079027.1	TRIM22	1	0	0	0	1000	1	1	52.0	52.0
79027	500136689	CATG00000079027.1	IL1RN	1	1	1	0	1110	3	3	58.333333	62.0
79027	500140030	CATG00000079027.1	GPR65	1	0	0	0	1000	1	1	51.0	51.0
79027	500143622	CATG00000079027.1	RIT1	1	0	1	0	1010	2	2	61.5	72.0
79027	500158473	CATG00000079027.1	CD1D	1	0	0	0	1000	1	1	62.0	62.0
79027	500158477	CATG00000079027.1	CD1A	1	0	0	0	1000	1	1	54.0	54.0
79027	500160712	CATG00000079027.1	IL6R	1	1	1	1	1111	4	4	65.745	78.0
79027	500160856	CATG00000079027.1	FCRL3	1	0	0	0	1000	1	1	59.0	59.0
79027	500163534	CATG00000079027.1	FCRL1	1	0	1	1	1011	3	3	73.316667	86.0
79027	500163568	CATG00000079027.1	AIM2	1	0	1	0	1010	2	5	58.8	78.0
79027	500220412	CATG00000079027.1	RP11-95M15.2	1	0	0	0	1000	1	1	52.0	52.0
79107	56217	CATG00000079107.1	CATG00000056217.1	1	0	0	0	1000	1	1	51.0	51.0
79107	500179639	CATG00000079107.1	FCER1A	1	0	0	0	1000	1	1	53.0	53.0
79107	500196301	CATG00000079107.1	HLA-DRB9	1	0	0	0	1000	1	1	52.0	52.0
79107	500196735	CATG00000079107.1	HLA-DQA1	1	0	0	0	1000	1	1	53.0	53.0
79107	500198502	CATG00000079107.1	HLA-DRB5	1	0	0	0	1000	1	1	58.0	58.0
79107	500229391	CATG00000079107.1	HLA-DRB6	1	0	0	0	1000	1	1	58.0	58.0
79107	500231389	CATG00000079107.1	HLA-DPA1	1	0	0	0	1000	1	1	63.0	63.0
79107	500234289	CATG00000079107.1	H2BFS	1	0	0	0	1000	1	1	51.0	51.0
79107	500243753	CATG00000079107.1	HLA-L	1	0	0	0	1000	1	1	52.0	52.0
79334	500064012	CATG00000079334.1	CASP8	1	0	1	0	1010	2	2	61.0	72.0
79334	500107593	CATG00000079334.1	PKD2L1	1	0	0	0	1000	1	1	74.0	74.0
79334	500115604	CATG00000079334.1	IL18R1	1	0	0	0	1000	1	1	69.99	69.99
79334	500115607	CATG00000079334.1	IL18RAP	1	0	0	1	1001	2	2	55.48	56.96
79334	500134516	CATG00000079334.1	DOCK2	1	0	1	0	1010	2	9	65.444444	82.99
79334	500158714	CATG00000079334.1	SLAMF8	0	0	1	1	0011	2	2	54.015	56.03
79334	500161405	CATG00000079334.1	IKZF3	1	0	0	0	1000	1	1	67.0	67.0
79334	500165025	CATG00000079334.1	SYK	1	0	1	1	1011	3	8	62.74625	85.0
79334	500167077	CATG00000079334.1	MEI1	1	0	0	0	1000	1	1	76.0	76.0
79334	500177455	CATG00000079334.1	CD19	1	0	1	1	1011	3	3	75.99	77.98
79334	500179344	CATG00000079334.1	HLA-DQB1	1	0	0	1	1001	2	2	55.48	56.96
79334	500184730	CATG00000079334.1	APOBR	1	0	1	1	1011	3	3	60.666667	71.0
79334	500184979	CATG00000079334.1	USP18	1	0	1	0	1010	2	2	57.5	63.0
79334	500196126	CATG00000079334.1	HLA-DRB1	1	0	0	0	1000	1	1	71.0	71.0
79334	500196301	CATG00000079334.1	HLA-DRB9	1	0	0	0	1000	1	2	69.005	75.0
79334	500197329	CATG00000079334.1	PELI1	1	0	0	1	1001	2	2	64.01	71.99
79334	500197872	CATG00000079334.1	FAM49A	1	0	1	0	1010	2	4	66.75	88.0
79334	500198502	CATG00000079334.1	HLA-DRB5	1	0	0	0	1000	1	3	59.333333	71.0
79334	500213658	CATG00000079334.1	LAT	1	0	0	1	1001	2	2	64.515	75.0
79334	500223865	CATG00000079334.1	HLA-DPB1	1	0	0	0	1000	1	1	60.0	60.0
79334	500229391	CATG00000079334.1	HLA-DRB6	1	0	0	0	1000	1	2	62.0	71.0
79334	500231389	CATG00000079334.1	HLA-DPA1	1	0	0	0	1000	1	1	65.0	65.0
79506	26619	CATG00000079506.1	CATG00000026619.1	1	0	0	0	1000	1	1	64.0	64.0
79506	33595	CATG00000079506.1	CATG00000033595.1	1	0	0	0	1000	1	1	73.0	73.0
79506	43952	CATG00000079506.1	CATG00000043952.1	1	0	0	0	1000	1	1	80.01	80.01
79506	47316	CATG00000079506.1	CATG00000047316.1	1	0	0	0	1000	1	1	74.0	74.0
79506	52138	CATG00000079506.1	CATG00000052138.1	1	0	0	0	1000	1	1	79.0	79.0
79506	55464	CATG00000079506.1	CATG00000055464.1	1	0	0	0	1000	1	1	72.0	72.0
79506	58905	CATG00000079506.1	CATG00000058905.1	1	0	0	0	1000	1	1	67.0	67.0
79506	84841	CATG00000079506.1	CATG00000084841.1	1	0	0	0	1000	1	1	66.0	66.0
79506	97954	CATG00000079506.1	CATG00000097954.1	1	0	0	0	1000	1	1	61.0	61.0
79506	106960	CATG00000079506.1	CATG00000106960.1	1	0	0	0	1000	1	1	77.0	77.0
79506	500005844	CATG00000079506.1	ITGAL	1	0	1	0	1010	2	2	61.0	61.0
79506	500013725	CATG00000079506.1	CD6	1	0	1	0	1010	2	4	62.75	68.0
79506	500020633	CATG00000079506.1	RUNX3	1	0	1	0	1010	2	2	62.0	73.0
79506	500057657	CATG00000079506.1	PRDM1	1	0	1	0	1010	2	2	66.5	71.0
79506	500063127	CATG00000079506.1	SLC6A16	1	0	1	0	1010	2	2	65.0	72.0
79506	500065675	CATG00000079506.1	PRKCQ	1	0	1	0	1010	2	5	65.002	78.0
79506	500069493	CATG00000079506.1	CLEC2D	1	0	0	0	1000	1	1	63.01	63.01
79506	500079263	CATG00000079506.1	SP140	1	0	1	0	1010	2	2	66.5	74.0
79506	500081059	CATG00000079506.1	TCF7	1	0	1	0	1010	2	2	72.0	76.0
79506	500081985	CATG00000079506.1	IL12RB2	1	0	1	0	1010	2	2	62.0	64.0
79506	500089012	CATG00000079506.1	SIRPG	1	0	0	0	1000	1	1	67.0	67.0
79506	500100385	CATG00000079506.1	IL2RB	1	0	1	0	1010	2	2	71.5	73.0
79506	500101096	CATG00000079506.1	NFATC2	1	0	1	0	1010	2	6	66.333333	71.0
79506	500104894	CATG00000079506.1	CD37	1	0	1	0	1010	2	2	66.0	72.0
79506	500106952	CATG00000079506.1	TNFSF8	1	0	1	0	1010	2	2	62.5	63.0
79506	500109320	CATG00000079506.1	NFKB1	1	0	1	0	1010	2	2	68.5	74.0
79506	500110777	CATG00000079506.1	POU2AF1	1	0	1	0	1010	2	6	63.833333	69.99
79506	500110848	CATG00000079506.1	CD69	1	0	0	0	1000	1	1	66.0	66.0
79506	500110944	CATG00000079506.1	IL23A	1	0	1	0	1010	2	2	51.5	53.0
79506	500112182	CATG00000079506.1	BACH2	1	0	1	0	1010	2	3	56.333333	66.0
79506	500112486	CATG00000079506.1	CCR6	1	0	1	0	1010	2	2	63.0	71.0
79506	500114423	CATG00000079506.1	CBLB	1	0	1	0	1010	2	6	60.833333	68.0
79506	500115607	CATG00000079506.1	IL18RAP	1	0	0	0	1000	1	1	59.0	59.0
79506	500116852	CATG00000079506.1	KIF21B	1	0	1	0	1010	2	3	67.666667	71.0
79506	500118503	CATG00000079506.1	TNFAIP3	1	0	1	0	1010	2	2	62.5	70.0
79506	500121594	CATG00000079506.1	CD80	1	0	1	0	1010	2	2	61.0	62.0
79506	500125347	CATG00000079506.1	IRF1	1	0	1	0	1010	2	2	61.5	64.0
79506	500128815	CATG00000079506.1	WDFY4	1	0	0	0	1000	1	5	58.2	63.0
79506	500134242	CATG00000079506.1	PTPN22	1	0	1	0	1010	2	2	56.0	60.0
79506	500134954	CATG00000079506.1	ETS1	1	0	1	0	1010	2	5	65.0	73.0
79506	500136111	CATG00000079506.1	TBC1D4	1	0	1	0	1010	2	5	63.4	76.0
79506	500136573	CATG00000079506.1	BLK	1	0	1	0	1010	2	2	63.5	70.0
79506	500138378	CATG00000079506.1	STAT4	1	0	1	0	1010	2	2	66.0	70.0
79506	500139187	CATG00000079506.1	KLRG1	1	0	0	0	1000	1	2	53.5	55.0
79506	500142606	CATG00000079506.1	MMEL1	1	0	1	0	1010	2	2	65.0	72.0
79506	500144218	CATG00000079506.1	AFF3	1	0	1	0	1010	2	8	64.12625	87.0
79506	500150045	CATG00000079506.1	KLRF1	1	0	1	0	1010	2	4	54.25	56.0
79506	500150637	CATG00000079506.1	CD226	1	0	1	0	1010	2	2	66.5	69.0
79506	500156127	CATG00000079506.1	BATF	1	0	1	0	1010	2	2	60.5	67.0
79506	500160185	CATG00000079506.1	UBASH3A	1	0	0	0	1000	1	1	82.99	82.99
79506	500160683	CATG00000079506.1	CXCR5	1	0	1	0	1010	2	2	60.0	63.0
79506	500160908	CATG00000079506.1	ZNF394	1	0	0	0	1000	1	1	60.0	60.0
79506	500161405	CATG00000079506.1	IKZF3	1	0	1	0	1010	2	3	62.333333	69.0
79506	500162594	CATG00000079506.1	IL23R	1	0	1	0	1010	2	3	57.666667	59.0
79506	500162676	CATG00000079506.1	GFI1	1	0	1	0	1010	2	2	69.5	70.0
79506	500162779	CATG00000079506.1	AXDND1	1	0	1	0	1010	2	3	57.333333	66.0
79506	500163534	CATG00000079506.1	FCRL1	1	0	1	0	1010	2	3	59.333333	64.0
79506	500163599	CATG00000079506.1	CTLA4	1	0	1	0	1010	2	2	65.0	69.0
79506	500163600	CATG00000079506.1	ICOS	1	0	0	0	1000	1	1	65.0	65.0
79506	500164691	CATG00000079506.1	TAGAP	1	0	0	0	1000	1	1	59.0	59.0
79506	500168071	CATG00000079506.1	CCDC88B	1	0	1	0	1010	2	2	65.0	73.0
79506	500168685	CATG00000079506.1	IL7R	1	0	1	0	1010	2	2	65.995	78.99
79506	500169220	CATG00000079506.1	RGS14	1	0	1	0	1010	2	2	88.0	121.0
79506	500169896	CATG00000079506.1	ITGAM	1	0	0	0	1000	1	1	68.0	68.0
79506	500177455	CATG00000079506.1	CD19	1	0	1	0	1010	2	2	66.505	74.01
79506	500178562	CATG00000079506.1	CD28	1	0	1	0	1010	2	4	58.7525	65.01
79506	500179344	CATG00000079506.1	HLA-DQB1	1	0	0	0	1000	1	2	70.5	72.0
79506	500179583	CATG00000079506.1	CIITA	1	0	1	0	1010	2	2	66.5	70.0
79506	500184293	CATG00000079506.1	CLECL1	1	0	0	0	1000	1	1	64.0	64.0
79506	500185404	CATG00000079506.1	SP140L	1	0	0	0	1000	1	5	63.8	74.0
79506	500186075	CATG00000079506.1	ZPBP2	1	0	1	0	1010	2	2	59.0	62.0
79506	500186174	CATG00000079506.1	BCL9L	1	0	1	0	1010	2	2	65.005	65.01
79506	500189350	CATG00000079506.1	FAM179A	1	0	0	0	1000	1	1	67.0	67.0
79506	500196735	CATG00000079506.1	HLA-DQA1	1	0	0	0	1000	1	1	57.0	57.0
79506	500197536	CATG00000079506.1	C5orf56	1	0	0	0	1000	1	3	65.663333	73.99
79506	500197914	CATG00000079506.1	HIST1H4K	1	0	0	0	1000	1	1	51.0	51.0
79506	500198821	CATG00000079506.1	CD247	1	0	1	0	1010	2	2	63.0	72.0
79506	500203896	CATG00000079506.1	LIME1	1	0	0	0	1000	1	1	72.0	72.0
79506	500204252	CATG00000079506.1	HLA-DOA	1	0	0	0	1000	1	1	64.0	64.0
79506	500204475	CATG00000079506.1	NCR3	1	0	1	0	1010	2	2	58.5	63.0
79506	500204642	CATG00000079506.1	HLA-F	1	0	1	0	1010	2	2	58.0	59.0
79506	500206503	CATG00000079506.1	HLA-A	1	0	0	0	1000	1	5	67.4	74.0
79506	500213626	CATG00000079506.1	LBH	1	0	1	0	1010	2	2	66.5	67.0
79506	500213654	CATG00000079506.1	GPSM3	1	0	1	0	1010	2	2	65.0	69.0
79506	500213658	CATG00000079506.1	LAT	1	0	0	0	1000	1	1	67.0	67.0
79506	500215529	CATG00000079506.1	EFCAB8	1	0	0	0	1000	1	2	68.5	70.0
79506	500217646	CATG00000079506.1	HIST1H2BPS2	1	0	0	0	1000	1	1	66.0	66.0
79506	500220412	CATG00000079506.1	RP11-95M15.2	1	0	0	0	1000	1	1	68.0	68.0
79506	500223865	CATG00000079506.1	HLA-DPB1	1	0	0	0	1000	1	1	77.0	77.0
79506	500226979	CATG00000079506.1	LTA	1	0	0	0	1000	1	1	69.0	69.0
79506	500227262	CATG00000079506.1	HCG4B	1	0	0	0	1000	1	1	54.0	54.0
79506	500227766	CATG00000079506.1	HCG4P5	1	0	0	0	1000	1	1	68.0	68.0
79506	500229817	CATG00000079506.1	RP11-78H18.2	1	0	0	0	1000	1	1	50.0	50.0
79506	500230521	CATG00000079506.1	HCG4P7	1	0	0	0	1000	1	2	65.0	68.0
79506	500234745	CATG00000079506.1	HLA-B	1	0	0	0	1000	1	2	63.0	64.0
79506	500238241	CATG00000079506.1	CCR12P	1	0	0	0	1000	1	1	82.99	82.99
79506	500240065	CATG00000079506.1	PSMB9	1	0	1	0	1010	2	2	67.0	67.0
79506	500240505	CATG00000079506.1	TNFRSF13B	1	0	1	0	1010	2	2	69.005	72.01
79506	500241106	CATG00000079506.1	HLA-DOB	1	0	0	0	1000	1	1	67.0	67.0
79506	500265236	CATG00000079506.1	SNORD84	1	0	0	0	1000	1	1	61.0	61.0
79506	500269404	CATG00000079506.1	SPIB	1	0	1	0	1010	2	2	72.0	73.0
79506	500271581	CATG00000079506.1	XXbac-BPG248L24.12	1	0	0	0	1000	1	2	66.0	70.0
79593	227	CATG00000079593.1	CATG00000000227.1	1	0	0	0	1000	1	1	50.0	50.0
79593	14352	CATG00000079593.1	CATG00000014352.1	1	0	0	0	1000	1	1	62.0	62.0
79593	14806	CATG00000079593.1	CATG00000014806.1	1	0	0	0	1000	1	1	51.0	51.0
79593	29233	CATG00000079593.1	CATG00000029233.1	1	0	0	0	1000	1	1	52.0	52.0
79593	30178	CATG00000079593.1	CATG00000030178.1	1	0	0	0	1000	1	1	63.0	63.0
79593	33595	CATG00000079593.1	CATG00000033595.1	1	0	0	0	1000	1	1	51.0	51.0
79593	42228	CATG00000079593.1	CATG00000042228.1	1	0	0	0	1000	1	1	64.0	64.0
79593	57419	CATG00000079593.1	CATG00000057419.1	1	0	0	0	1000	1	1	53.0	53.0
79593	57735	CATG00000079593.1	CATG00000057735.1	1	0	0	0	1000	1	1	55.0	55.0
79593	57844	CATG00000079593.1	CATG00000057844.1	1	0	0	0	1000	1	1	52.0	52.0
79593	58905	CATG00000079593.1	CATG00000058905.1	1	0	0	0	1000	1	1	57.0	57.0
79593	66491	CATG00000079593.1	CATG00000066491.1	1	0	0	0	1000	1	1	55.0	55.0
79593	73317	CATG00000079593.1	CATG00000073317.1	1	0	0	0	1000	1	1	59.0	59.0
79593	83638	CATG00000079593.1	CATG00000083638.1	1	0	0	0	1000	1	1	50.0	50.0
79593	89561	CATG00000079593.1	CATG00000089561.1	1	0	0	0	1000	1	1	60.0	60.0
79593	116089	CATG00000079593.1	CATG00000116089.1	1	0	0	0	1000	1	1	59.0	59.0
79593	500005020	CATG00000079593.1	SKAP2	1	0	0	0	1000	1	2	57.0	58.0
79593	500013810	CATG00000079593.1	TACC3	1	0	0	0	1000	1	1	54.0	54.0
79593	500020633	CATG00000079593.1	RUNX3	1	0	0	0	1000	1	1	68.0	68.0
79593	500025293	CATG00000079593.1	PHF20	1	0	0	0	1000	1	1	53.0	53.0
79593	500025708	CATG00000079593.1	TYMP	1	0	0	0	1000	1	1	53.0	53.0
79593	500025770	CATG00000079593.1	NCAPH2	1	0	0	0	1000	1	1	53.0	53.0
79593	500026103	CATG00000079593.1	FAS	1	0	0	0	1000	1	1	64.0	64.0
79593	500026297	CATG00000079593.1	RNASET2	1	0	0	0	1000	1	1	72.0	72.0
79593	500054967	CATG00000079593.1	RELT	1	0	1	0	1010	2	2	54.5	58.0
79593	500054983	CATG00000079593.1	GALC	1	0	0	0	1000	1	1	80.0	80.0
79593	500056558	CATG00000079593.1	TRAF1	1	0	0	0	1000	1	1	63.0	63.0
79593	500057657	CATG00000079593.1	PRDM1	1	0	0	0	1000	1	1	51.0	51.0
79593	500064932	CATG00000079593.1	SBNO2	1	0	1	0	1010	2	2	56.0	61.0
79593	500065135	CATG00000079593.1	GNAI3	1	0	0	0	1000	1	1	62.0	62.0
79593	500079263	CATG00000079593.1	SP140	1	0	0	0	1000	1	1	52.0	52.0
79593	500083799	CATG00000079593.1	CYLD	1	0	0	0	1000	1	1	57.0	57.0
79593	500085117	CATG00000079593.1	CD82	1	0	0	0	1000	1	1	52.0	52.0
79593	500086062	CATG00000079593.1	B4GALT1	1	0	0	0	1000	1	1	59.0	59.0
79593	500088053	CATG00000079593.1	GP6	1	0	0	0	1000	1	2	55.5	60.0
79593	500089639	CATG00000079593.1	GMIP	1	0	0	0	1000	1	1	53.0	53.0
79593	500095015	CATG00000079593.1	MAP3K1	1	0	1	0	1010	2	2	55.5	60.0
79593	500099308	CATG00000079593.1	MAST3	1	0	0	0	1000	1	1	64.0	64.0
79593	500099985	CATG00000079593.1	OSM	1	0	0	0	1000	1	1	53.0	53.0
79593	500100034	CATG00000079593.1	PPM1F	1	0	0	0	1000	1	1	66.0	66.0
79593	500100221	CATG00000079593.1	JOSD1	1	0	0	0	1000	1	1	58.0	58.0
79593	500100226	CATG00000079593.1	GTPBP1	1	0	0	0	1000	1	1	58.0	58.0
79593	500100330	CATG00000079593.1	MTMR3	1	0	0	0	1000	1	1	54.0	54.0
79593	500100612	CATG00000079593.1	DHRS7	1	0	0	0	1000	1	1	53.0	53.0
79593	500101162	CATG00000079593.1	TUBB1	1	0	0	0	1000	1	1	53.0	53.0
79593	500102921	CATG00000079593.1	N4BP1	1	0	0	0	1000	1	1	51.0	51.0
79593	500104093	CATG00000079593.1	DMXL2	1	0	0	0	1000	1	1	50.0	50.0
79593	500104894	CATG00000079593.1	CD37	1	0	0	0	1000	1	1	64.0	64.0
79593	500105287	CATG00000079593.1	PRKD2	1	0	0	0	1000	1	1	74.0	74.0
79593	500105397	CATG00000079593.1	TYK2	1	0	0	0	1000	1	1	70.0	70.0
79593	500105479	CATG00000079593.1	CCDC114	1	0	0	0	1000	1	1	50.0	50.0
79593	500105483	CATG00000079593.1	CARD8	1	0	0	0	1000	1	1	55.0	55.0
79593	500107736	CATG00000079593.1	CDH23	1	0	0	0	1000	1	8	54.25	58.0
79593	500107738	CATG00000079593.1	C10orf54	1	0	0	0	1000	1	1	61.0	61.0
79593	500109323	CATG00000079593.1	MANBA	1	0	1	0	1010	2	2	65.0	79.0
79593	500110944	CATG00000079593.1	IL23A	1	0	0	0	1000	1	1	51.0	51.0
79593	500111679	CATG00000079593.1	PTPN6	1	0	0	0	1000	1	1	52.0	52.0
79593	500113532	CATG00000079593.1	ST8SIA4	1	0	0	0	1000	1	1	54.0	54.0
79593	500114013	CATG00000079593.1	CD86	1	0	0	0	1000	1	1	61.0	61.0
79593	500115267	CATG00000079593.1	IFIH1	1	0	0	0	1000	1	1	63.0	63.0
79593	500115548	CATG00000079593.1	KDM3A	1	0	0	0	1000	1	1	55.0	55.0
79593	500115604	CATG00000079593.1	IL18R1	1	0	0	0	1000	1	1	55.0	55.0
79593	500115607	CATG00000079593.1	IL18RAP	0	0	1	0	0010	1	1	50.0	50.0
79593	500115956	CATG00000079593.1	PLEK	1	0	0	0	1000	1	1	62.0	62.0
79593	500116337	CATG00000079593.1	AMPD2	1	0	1	0	1010	2	2	52.0	53.0
79593	500116514	CATG00000079593.1	RNF19B	1	0	1	0	1010	2	2	58.5	66.0
79593	500116701	CATG00000079593.1	NCF2	1	0	0	0	1000	1	1	60.0	60.0
79593	500116815	CATG00000079593.1	CD58	1	0	0	0	1000	1	1	62.0	62.0
79593	500116852	CATG00000079593.1	KIF21B	1	0	0	0	1000	1	1	66.0	66.0
79593	500117115	CATG00000079593.1	PADI2	1	0	0	0	1000	1	1	50.0	50.0
79593	500118689	CATG00000079593.1	FOXO3	1	0	0	0	1000	1	1	60.0	60.0
79593	500120063	CATG00000079593.1	GNA13	1	0	0	0	1000	1	1	54.0	54.0
79593	500122223	CATG00000079593.1	CD244	1	0	0	0	1000	1	1	52.0	52.0
79593	500125347	CATG00000079593.1	IRF1	1	0	0	0	1000	1	1	54.0	54.0
79593	500125731	CATG00000079593.1	SH2D3A	1	0	0	0	1000	1	1	56.0	56.0
79593	500125735	CATG00000079593.1	TNFSF14	1	0	0	0	1000	1	1	54.0	54.0
79593	500125753	CATG00000079593.1	VASP	1	0	0	0	1000	1	1	52.0	52.0
79593	500126804	CATG00000079593.1	ZBTB1	1	0	0	0	1000	1	1	53.0	53.0
79593	500127527	CATG00000079593.1	EPS15L1	1	0	0	0	1000	1	1	55.0	55.0
79593	500128512	CATG00000079593.1	DOCK4	1	0	0	0	1000	1	1	53.0	53.0
79593	500128604	CATG00000079593.1	IRF5	1	0	0	0	1000	1	1	54.0	54.0
79593	500130775	CATG00000079593.1	THEMIS2	1	0	0	0	1000	1	1	66.0	66.0
79593	500131323	CATG00000079593.1	TRAF3	1	0	0	0	1000	1	2	51.0	52.0
79593	500132359	CATG00000079593.1	RAP1GAP2	1	0	1	0	1010	2	2	59.0	67.0
79593	500134183	CATG00000079593.1	GNAT2	1	0	0	0	1000	1	1	53.0	53.0
79593	500134215	CATG00000079593.1	VAV3	1	0	0	0	1000	1	1	52.0	52.0
79593	500134996	CATG00000079593.1	OSTF1	1	0	0	0	1000	1	1	59.0	59.0
79593	500135114	CATG00000079593.1	OASL	1	0	0	0	1000	1	1	51.0	51.0
79593	500135655	CATG00000079593.1	USP15	1	0	0	0	1000	1	1	52.0	52.0
79593	500135899	CATG00000079593.1	SP110	1	0	0	0	1000	1	1	52.0	52.0
79593	500136371	CATG00000079593.1	MTHFS	1	0	0	0	1000	1	1	53.0	53.0
79593	500136560	CATG00000079593.1	TANK	1	0	0	0	1000	1	1	51.0	51.0
79593	500137161	CATG00000079593.1	CNPY3	1	0	0	0	1000	1	1	56.0	56.0
79593	500138185	CATG00000079593.1	ENTPD1	1	0	0	0	1000	1	1	53.0	53.0
79593	500138463	CATG00000079593.1	DIRC2	1	0	0	0	1000	1	1	53.0	53.0
