lncrna_core_id	target_core_id	lncrna_symbol	lncrna_human_ensembl_id	target_symbol	human	chimp	macaque	marmoset	conservation_label	conservation_count	species_count	supporting_regulation_count	mean_ba	max_ba
83347	500198626	CATG00000083347.1	CATG00000083347.1	RYR2	1	0	0	0	1000	1	1	2	107.495	114.0
83347	500198915	CATG00000083347.1	CATG00000083347.1	RASGEF1A	1	1	0	0	1100	2	2	2	106.5	110.0
83347	500198929	CATG00000083347.1	CATG00000083347.1	NOS1AP	1	1	0	0	1100	2	2	3	107.67	108.01
83347	500204060	CATG00000083347.1	CATG00000083347.1	FOXO6	1	0	0	0	1000	1	1	1	107.01	107.01
83347	500204120	CATG00000083347.1	CATG00000083347.1	GIGYF2	1	0	0	0	1000	1	1	1	115.01	115.01
83347	500204186	CATG00000083347.1	CATG00000083347.1	ZDBF2	1	1	0	0	1100	2	2	2	114.995	120.99
83347	500204396	CATG00000083347.1	CATG00000083347.1	VWA7	0	1	0	0	0100	1	1	1	102.01	102.01
83347	500204442	CATG00000083347.1	CATG00000083347.1	FAM155A	1	1	0	0	1100	2	2	2	102.0	102.01
83347	500204655	CATG00000083347.1	CATG00000083347.1	MOG	1	0	0	0	1000	1	1	1	101.0	101.0
83347	500205363	CATG00000083347.1	CATG00000083347.1	C15orf59	1	0	0	0	1000	1	1	1	104.99	104.99
83347	500212743	CATG00000083347.1	CATG00000083347.1	DKFZP667F0711	1	0	0	0	1000	1	1	1	117.99	117.99
83347	500214255	CATG00000083347.1	CATG00000083347.1	RPS2P6	1	0	0	0	1000	1	1	1	106.0	106.0
83347	500214595	CATG00000083347.1	CATG00000083347.1	EML6	1	0	0	0	1000	1	1	1	118.0	118.0
83347	500215421	CATG00000083347.1	CATG00000083347.1	ZNF407	1	1	0	0	1100	2	2	2	106.0	109.0
83347	500232040	CATG00000083347.1	CATG00000083347.1	SCAND3	1	0	0	0	1000	1	1	1	100.0	100.0
83347	500235109	CATG00000083347.1	CATG00000083347.1	ZSCAN31	1	0	0	0	1000	1	1	1	115.99	115.99
83347	500241549	CATG00000083347.1	CATG00000083347.1	GUSBP2	1	0	0	0	1000	1	1	1	103.0	103.0
83347	500242220	CATG00000083347.1	CATG00000083347.1	TCP10L	1	1	0	0	1100	2	2	2	107.5	115.0
83347	500254411	CATG00000083347.1	CATG00000083347.1	CTD-3051L14.13	1	0	0	0	1000	1	1	1	104.99	104.99
83347	500255537	CATG00000083347.1	CATG00000083347.1	AP000708.1	1	0	0	0	1000	1	1	1	118.99	118.99
83347	500260230	CATG00000083347.1	CATG00000083347.1	FRRS1L	1	0	0	0	1000	1	1	1	117.01	117.01
83349	67697	CATG00000083349.1	CATG00000083349.1	CATG00000067697.1	1	0	0	0	1000	1	1	1	106.0	106.0
83349	68499	CATG00000083349.1	CATG00000083349.1	CATG00000068499.1	1	0	0	0	1000	1	1	1	107.0	107.0
83349	500004660	CATG00000083349.1	CATG00000083349.1	CAMKK1	0	1	0	0	0100	1	1	1	112.0	112.0
83349	500066248	CATG00000083349.1	CATG00000083349.1	NGEF	0	1	0	0	0100	1	1	1	101.01	101.01
83349	500100095	CATG00000083349.1	CATG00000083349.1	SEZ6L	1	0	0	0	1000	1	1	1	106.99	106.99
83349	500100346	CATG00000083349.1	CATG00000083349.1	CACNA1I	1	0	0	0	1000	1	1	1	100.99	100.99
83349	500102452	CATG00000083349.1	CATG00000083349.1	NALCN	0	1	0	0	0100	1	1	1	100.0	100.0
83349	500113851	CATG00000083349.1	CATG00000083349.1	CRBN	0	1	0	0	0100	1	1	1	103.0	103.0
83349	500116661	CATG00000083349.1	CATG00000083349.1	FBXO2	0	1	0	0	0100	1	1	1	100.0	100.0
83349	500116852	CATG00000083349.1	CATG00000083349.1	KIF21B	0	1	0	0	0100	1	1	1	102.01	102.01
83349	500119737	CATG00000083349.1	CATG00000083349.1	GPR75	1	0	0	0	1000	1	1	1	120.0	120.0
83349	500130287	CATG00000083349.1	CATG00000083349.1	NCAN	1	0	0	0	1000	1	1	1	122.0	122.0
83349	500135164	CATG00000083349.1	CATG00000083349.1	DMTF1	1	0	0	0	1000	1	1	1	115.0	115.0
83349	500138640	CATG00000083349.1	CATG00000083349.1	FAM13A	1	0	0	0	1000	1	1	1	113.0	113.0
83349	500138814	CATG00000083349.1	CATG00000083349.1	PPP3CA	0	1	0	0	0100	1	1	1	106.0	106.0
83349	500145075	CATG00000083349.1	CATG00000083349.1	CCDC39	1	0	0	0	1000	1	1	1	100.99	100.99
83349	500147324	CATG00000083349.1	CATG00000083349.1	MFHAS1	0	1	0	0	0100	1	1	1	107.0	107.0
83349	500149294	CATG00000083349.1	CATG00000083349.1	NCAM1	1	0	0	0	1000	1	1	1	108.01	108.01
83349	500151490	CATG00000083349.1	CATG00000083349.1	PTPRO	0	1	0	0	0100	1	1	1	116.99	116.99
83349	500154118	CATG00000083349.1	CATG00000083349.1	JPH3	0	1	0	0	0100	1	1	1	125.99	125.99
83349	500154678	CATG00000083349.1	CATG00000083349.1	PDE1C	0	1	0	0	0100	1	1	2	104.005	108.0
83349	500160161	CATG00000083349.1	CATG00000083349.1	CILP2	0	1	0	0	0100	1	1	1	111.01	111.01
83349	500163288	CATG00000083349.1	CATG00000083349.1	GABRB1	0	1	0	0	0100	1	1	1	100.0	100.0
83349	500164362	CATG00000083349.1	CATG00000083349.1	TERT	1	0	0	0	1000	1	1	1	115.0	115.0
83349	500172264	CATG00000083349.1	CATG00000083349.1	MACROD2	1	1	0	0	1100	2	2	2	110.505	118.0
83349	500175216	CATG00000083349.1	CATG00000083349.1	CKAP5	0	1	0	0	0100	1	1	1	111.0	111.0
83349	500178568	CATG00000083349.1	CATG00000083349.1	ERBB4	0	1	0	0	0100	1	1	1	101.0	101.0
83349	500182732	CATG00000083349.1	CATG00000083349.1	RGS6	0	1	0	0	0100	1	1	1	102.01	102.01
83349	500182771	CATG00000083349.1	CATG00000083349.1	GRID1	1	0	0	0	1000	1	1	1	100.99	100.99
83349	500185046	CATG00000083349.1	CATG00000083349.1	ANKS1B	0	1	0	0	0100	1	1	1	110.0	110.0
83349	500185774	CATG00000083349.1	CATG00000083349.1	KCNIP4	1	0	0	0	1000	1	1	1	114.0	114.0
83349	500187486	CATG00000083349.1	CATG00000083349.1	KCNJ11	0	1	0	0	0100	1	1	1	108.0	108.0
83349	500188580	CATG00000083349.1	CATG00000083349.1	NKAIN2	0	1	0	0	0100	1	1	1	103.01	103.01
83349	500198626	CATG00000083349.1	CATG00000083349.1	RYR2	1	0	0	0	1000	1	1	1	102.01	102.01
83349	500198915	CATG00000083349.1	CATG00000083349.1	RASGEF1A	0	1	0	0	0100	1	1	1	101.0	101.0
83353	500104783	CATG00000083353.1	CATG00000083353.1	KCNN4	1	0	0	0	1000	1	1	1	102.0	102.0
83353	500104973	CATG00000083353.1	CATG00000083353.1	MED25	1	0	0	0	1000	1	1	1	109.0	109.0
83353	500110987	CATG00000083353.1	CATG00000083353.1	BCL7A	1	0	0	0	1000	1	1	1	115.01	115.01
83353	500140403	CATG00000083353.1	CATG00000083353.1	DNAJA4	1	0	0	0	1000	1	1	1	112.0	112.0
83353	500164307	CATG00000083353.1	CATG00000083353.1	ERAP1	1	0	0	0	1000	1	1	1	106.0	106.0
83353	500211584	CATG00000083353.1	CATG00000083353.1	SLC48A1	1	0	0	0	1000	1	1	1	102.01	102.01
83445	88029	CATG00000083445.1	CATG00000083445.1	CATG00000088029.1	1	0	0	0	1000	1	1	1	102.0	102.0
83445	500081059	CATG00000083445.1	CATG00000083445.1	TCF7	1	1	0	0	1100	2	2	2	108.005	108.01
83445	500104894	CATG00000083445.1	CATG00000083445.1	CD37	1	0	0	0	1000	1	1	1	106.0	106.0
83445	500105479	CATG00000083445.1	CATG00000083445.1	CCDC114	1	0	0	0	1000	1	1	1	100.0	100.0
83445	500116815	CATG00000083445.1	CATG00000083445.1	CD58	1	0	0	0	1000	1	1	1	102.01	102.01
83445	500118503	CATG00000083445.1	CATG00000083445.1	TNFAIP3	1	0	0	0	1000	1	1	1	100.0	100.0
83445	500124126	CATG00000083445.1	CATG00000083445.1	PREX1	1	0	0	0	1000	1	1	1	100.01	100.01
83445	500134516	CATG00000083445.1	CATG00000083445.1	DOCK2	1	0	0	0	1000	1	1	1	102.0	102.0
83445	500150045	CATG00000083445.1	CATG00000083445.1	KLRF1	1	0	0	0	1000	1	1	1	103.01	103.01
83445	500163599	CATG00000083445.1	CATG00000083445.1	CTLA4	1	0	0	0	1000	1	1	1	104.99	104.99
83445	500168071	CATG00000083445.1	CATG00000083445.1	CCDC88B	1	0	0	0	1000	1	1	1	119.01	119.01
83445	500178562	CATG00000083445.1	CATG00000083445.1	CD28	1	0	0	0	1000	1	1	1	104.0	104.0
83445	500189350	CATG00000083445.1	CATG00000083445.1	FAM179A	1	0	0	0	1000	1	1	1	106.0	106.0
83445	500206503	CATG00000083445.1	CATG00000083445.1	HLA-A	1	0	0	0	1000	1	1	1	104.01	104.01
83445	500211897	CATG00000083445.1	CATG00000083445.1	IGHG3	1	0	0	0	1000	1	1	1	102.0	102.0
83445	500249141	CATG00000083445.1	CATG00000083445.1	RP11-514O12.4	1	0	0	0	1000	1	1	1	102.99	102.99
83447	500004939	CATG00000083447.1	CATG00000083447.1	SLC4A1	1	0	0	0	1000	1	1	1	101.99	101.99
83447	500029534	CATG00000083447.1	CATG00000083447.1	ANK1	1	0	0	0	1000	1	1	1	134.99	134.99
83447	500073282	CATG00000083447.1	CATG00000083447.1	TP63	1	0	0	0	1000	1	1	1	112.0	112.0
83447	500104783	CATG00000083447.1	CATG00000083447.1	KCNN4	1	1	0	0	1100	2	2	2	132.5	150.0
83447	500114126	CATG00000083447.1	CATG00000083447.1	TFDP2	1	0	0	0	1000	1	1	1	160.0	160.0
83447	500128487	CATG00000083447.1	CATG00000083447.1	SPECC1	1	0	0	0	1000	1	1	1	110.0	110.0
83447	500164362	CATG00000083447.1	CATG00000083447.1	TERT	1	0	0	0	1000	1	1	1	125.0	125.0
83447	500173064	CATG00000083447.1	CATG00000083447.1	HECTD4	1	0	0	0	1000	1	1	1	130.01	130.01
83447	500176998	CATG00000083447.1	CATG00000083447.1	HCG4	1	0	0	0	1000	1	1	1	120.0	120.0
83447	500205726	CATG00000083447.1	CATG00000083447.1	ITSN1	1	0	0	0	1000	1	1	1	149.99	149.99
83447	500268457	CATG00000083447.1	CATG00000083447.1	AL160175.1	1	0	0	0	1000	1	1	1	120.0	120.0
83462	500020633	CATG00000083462.1	CATG00000083462.1	RUNX3	1	0	0	0	1000	1	1	1	102.01	102.01
83462	500108306	CATG00000083462.1	CATG00000083462.1	FBXL20	1	0	0	0	1000	1	1	1	106.0	106.0
83462	500115415	CATG00000083462.1	CATG00000083462.1	STAT1	1	0	0	0	1000	1	1	1	101.0	101.0
83462	500115464	CATG00000083462.1	CATG00000083462.1	USP34	1	0	0	0	1000	1	1	1	100.01	100.01
83462	500115604	CATG00000083462.1	CATG00000083462.1	IL18R1	1	0	0	0	1000	1	1	1	107.99	107.99
83462	500115756	CATG00000083462.1	CATG00000083462.1	HPCAL1	1	0	0	0	1000	1	1	1	114.0	114.0
83462	500116793	CATG00000083462.1	CATG00000083462.1	PHTF1	1	0	0	0	1000	1	1	1	106.0	106.0
83462	500132205	CATG00000083462.1	CATG00000083462.1	EMILIN2	1	0	0	0	1000	1	1	1	101.01	101.01
83462	500135439	CATG00000083462.1	CATG00000083462.1	AGAP2	1	0	0	0	1000	1	1	1	108.01	108.01
83462	500139132	CATG00000083462.1	CATG00000083462.1	FGD4	1	0	0	0	1000	1	1	1	117.0	117.0
83462	500154822	CATG00000083462.1	CATG00000083462.1	PLCL2	1	0	0	0	1000	1	1	1	102.0	102.0
83462	500157741	CATG00000083462.1	CATG00000083462.1	UBN2	0	1	0	0	0100	1	1	1	100.99	100.99
83462	500159339	CATG00000083462.1	CATG00000083462.1	PADI4	1	0	0	0	1000	1	1	1	106.0	106.0
83462	500166501	CATG00000083462.1	CATG00000083462.1	PRKCB	1	0	0	0	1000	1	1	1	103.0	103.0
83462	500172183	CATG00000083462.1	CATG00000083462.1	ISG20	0	0	0	1	0001	1	1	1	100.98	100.98
83462	500185650	CATG00000083462.1	CATG00000083462.1	ZFP36L1	1	0	0	0	1000	1	1	1	100.99	100.99
83462	500204220	CATG00000083462.1	CATG00000083462.1	PFDN6	1	0	0	0	1000	1	1	1	100.01	100.01
83462	500237441	CATG00000083462.1	CATG00000083462.1	RGL2	1	0	0	0	1000	1	1	1	100.01	100.01
83550	500118515	CATG00000083550.1	CATG00000083550.1	SGK1	1	0	0	0	1000	1	1	1	111.01	111.01
83553	18053	CATG00000083553.1	CATG00000083553.1	CATG00000018053.1	1	0	0	0	1000	1	1	1	116.0	116.0
83553	500107738	CATG00000083553.1	CATG00000083553.1	C10orf54	1	0	0	0	1000	1	1	1	115.99	115.99
83553	500108669	CATG00000083553.1	CATG00000083553.1	CYTH1	1	0	0	0	1000	1	1	1	126.01	126.01
83553	500115548	CATG00000083553.1	CATG00000083553.1	KDM3A	1	0	0	0	1000	1	1	1	102.01	102.01
83553	500116852	CATG00000083553.1	CATG00000083553.1	KIF21B	1	0	0	0	1000	1	1	1	113.0	113.0
83553	500145901	CATG00000083553.1	CATG00000083553.1	TNIP1	1	0	0	0	1000	1	1	1	104.01	104.01
83553	500160185	CATG00000083553.1	CATG00000083553.1	UBASH3A	1	0	0	0	1000	1	1	1	117.0	117.0
83553	500163412	CATG00000083553.1	CATG00000083553.1	EIF4E3	1	0	0	0	1000	1	1	1	101.0	101.0
83553	500166428	CATG00000083553.1	CATG00000083553.1	PLD4	1	0	0	0	1000	1	1	1	102.0	102.0
83553	500171316	CATG00000083553.1	CATG00000083553.1	CHD7	1	0	0	0	1000	1	1	1	113.0	113.0
83553	500173230	CATG00000083553.1	CATG00000083553.1	GOLGB1	1	0	0	0	1000	1	1	1	128.01	128.01
83553	500220412	CATG00000083553.1	CATG00000083553.1	RP11-95M15.2	1	0	0	0	1000	1	1	1	114.0	114.0
83556	500108175	CATG00000083556.1	CATG00000083556.1	ZMIZ1	1	0	0	0	1000	1	1	1	100.01	100.01
83557	500110395	CATG00000083557.1	CATG00000083557.1	CBL	1	0	0	0	1000	1	1	1	100.0	100.0
83574	51541	CATG00000083574.1	CATG00000083574.1	CATG00000051541.1	1	0	0	0	1000	1	1	1	104.0	104.0
83574	60194	CATG00000083574.1	CATG00000083574.1	CATG00000060194.1	1	0	0	0	1000	1	1	1	101.0	101.0
83574	500073849	CATG00000083574.1	CATG00000083574.1	ST6GAL1	1	0	0	0	1000	1	1	1	101.0	101.0
83574	500103490	CATG00000083574.1	CATG00000083574.1	PYCARD	1	0	0	0	1000	1	1	1	102.0	102.0
83574	500124508	CATG00000083574.1	CATG00000083574.1	BTN2A2	0	1	0	0	0100	1	1	1	101.99	101.99
83574	500135899	CATG00000083574.1	CATG00000083574.1	SP110	1	0	0	0	1000	1	1	1	102.01	102.01
83574	500165025	CATG00000083574.1	CATG00000083574.1	SYK	0	1	0	0	0100	1	1	1	125.01	125.01
83577	90117	CATG00000083577.1	CATG00000083577.1	CATG00000090117.1	1	0	0	0	1000	1	1	1	109.0	109.0
83577	90945	CATG00000083577.1	CATG00000083577.1	CATG00000090945.1	1	0	0	0	1000	1	1	1	114.0	114.0
83577	105357	CATG00000083577.1	CATG00000083577.1	CATG00000105357.1	1	0	0	0	1000	1	1	1	100.99	100.99
83577	500020633	CATG00000083577.1	CATG00000083577.1	RUNX3	1	1	0	0	1100	2	2	2	109.005	109.01
83577	500059377	CATG00000083577.1	CATG00000083577.1	TBXAS1	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500064201	CATG00000083577.1	CATG00000083577.1	TSPAN32	1	0	0	0	1000	1	1	1	106.0	106.0
83577	500065675	CATG00000083577.1	CATG00000083577.1	PRKCQ	1	0	0	0	1000	1	1	1	100.01	100.01
83577	500073849	CATG00000083577.1	CATG00000083577.1	ST6GAL1	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500077044	CATG00000083577.1	CATG00000083577.1	DGKD	1	0	0	0	1000	1	1	1	100.01	100.01
83577	500087903	CATG00000083577.1	CATG00000083577.1	RFX2	1	0	0	0	1000	1	1	1	108.0	108.0
83577	500107593	CATG00000083577.1	CATG00000083577.1	PKD2L1	1	0	0	0	1000	1	1	1	103.99	103.99
83577	500110665	CATG00000083577.1	CATG00000083577.1	C11orf21	1	0	0	0	1000	1	1	1	106.0	106.0
83577	500112149	CATG00000083577.1	CATG00000083577.1	CD83	1	0	0	0	1000	1	1	1	109.99	109.99
83577	500118513	CATG00000083577.1	CATG00000083577.1	MYB	1	0	0	0	1000	1	1	1	109.0	109.0
83577	500130592	CATG00000083577.1	CATG00000083577.1	LSP1	1	0	0	0	1000	1	1	1	100.99	100.99
83577	500134215	CATG00000083577.1	CATG00000083577.1	VAV3	1	0	0	0	1000	1	1	1	104.0	104.0
83577	500134954	CATG00000083577.1	CATG00000083577.1	ETS1	1	0	0	0	1000	1	1	1	106.0	106.0
83577	500136250	CATG00000083577.1	CATG00000083577.1	AOAH	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500140563	CATG00000083577.1	CATG00000083577.1	MCTP2	1	0	0	0	1000	1	1	1	104.01	104.01
83577	500144218	CATG00000083577.1	CATG00000083577.1	AFF3	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500150995	CATG00000083577.1	CATG00000083577.1	ITPR1	1	0	0	0	1000	1	1	1	102.0	102.0
83577	500158805	CATG00000083577.1	CATG00000083577.1	ZNF276	1	0	0	0	1000	1	1	1	138.99	138.99
83577	500158985	CATG00000083577.1	CATG00000083577.1	CDC42SE2	1	0	0	0	1000	1	1	1	104.01	104.01
83577	500165025	CATG00000083577.1	CATG00000083577.1	SYK	0	0	0	1	0001	1	1	1	102.0	102.0
83577	500166428	CATG00000083577.1	CATG00000083577.1	PLD4	1	0	0	0	1000	1	1	1	108.0	108.0
83577	500168071	CATG00000083577.1	CATG00000083577.1	CCDC88B	1	0	0	0	1000	1	1	1	100.01	100.01
83577	500169220	CATG00000083577.1	CATG00000083577.1	RGS14	1	0	0	0	1000	1	1	1	103.0	103.0
83577	500169896	CATG00000083577.1	CATG00000083577.1	ITGAM	1	0	0	0	1000	1	1	1	103.01	103.01
83577	500171119	CATG00000083577.1	CATG00000083577.1	NRTN	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500173077	CATG00000083577.1	CATG00000083577.1	DEC1	1	0	0	0	1000	1	1	1	102.99	102.99
83577	500182183	CATG00000083577.1	CATG00000083577.1	FAM159A	1	0	0	0	1000	1	1	1	106.0	106.0
83577	500185338	CATG00000083577.1	CATG00000083577.1	SOCS1	1	0	0	0	1000	1	1	1	104.01	104.01
83577	500185989	CATG00000083577.1	CATG00000083577.1	RASA3	1	0	0	0	1000	1	1	1	114.0	114.0
83577	500189067	CATG00000083577.1	CATG00000083577.1	LITAF	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500197872	CATG00000083577.1	CATG00000083577.1	FAM49A	1	0	0	0	1000	1	1	1	108.0	108.0
83577	500205189	CATG00000083577.1	CATG00000083577.1	ZBTB10	1	0	0	0	1000	1	1	1	111.01	111.01
83577	500211897	CATG00000083577.1	CATG00000083577.1	IGHG3	1	0	0	0	1000	1	1	1	102.01	102.01
83577	500223865	CATG00000083577.1	CATG00000083577.1	HLA-DPB1	1	0	0	0	1000	1	1	1	101.01	101.01
83577	500224557	CATG00000083577.1	CATG00000083577.1	HLA-DPB2	1	0	0	0	1000	1	1	1	101.01	101.01
83577	500224796	CATG00000083577.1	CATG00000083577.1	RPL32P1	1	0	0	0	1000	1	1	1	101.01	101.01
83577	500230795	CATG00000083577.1	CATG00000083577.1	HLA-K	1	0	0	0	1000	1	1	1	101.0	101.0
83577	500231389	CATG00000083577.1	CATG00000083577.1	HLA-DPA1	1	0	0	0	1000	1	1	1	101.01	101.01
83577	500238241	CATG00000083577.1	CATG00000083577.1	CCR12P	1	0	0	0	1000	1	1	1	129.01	129.01
83577	500248167	CATG00000083577.1	CATG00000083577.1	TRIM39-RPP21	1	0	0	0	1000	1	1	1	102.99	102.99
83577	500254536	CATG00000083577.1	CATG00000083577.1	RP11-108K14.8	1	0	0	0	1000	1	1	1	107.0	107.0
83579	500025708	CATG00000083579.1	CATG00000083579.1	TYMP	1	1	0	0	1100	2	2	2	122.995	128.0
83579	500103490	CATG00000083579.1	CATG00000083579.1	PYCARD	1	0	0	0	1000	1	1	1	107.99	107.99
83579	500116819	CATG00000083579.1	CATG00000083579.1	TFAP2E	1	0	0	0	1000	1	1	1	114.0	114.0
83579	500116852	CATG00000083579.1	CATG00000083579.1	KIF21B	0	1	0	0	0100	1	1	1	119.0	119.0
83579	500134460	CATG00000083579.1	CATG00000083579.1	IL2RA	1	0	0	0	1000	1	1	1	101.0	101.0
83579	500140678	CATG00000083579.1	CATG00000083579.1	ITGAX	1	0	0	0	1000	1	1	1	102.01	102.01
83579	500154479	CATG00000083579.1	CATG00000083579.1	CCDC173	1	0	0	0	1000	1	1	1	122.0	122.0
83579	500167483	CATG00000083579.1	CATG00000083579.1	FAM129C	0	1	0	0	0100	1	1	1	113.0	113.0
83579	500168264	CATG00000083579.1	CATG00000083579.1	IRF2BP2	1	0	0	0	1000	1	1	1	109.01	109.01
83579	500169896	CATG00000083579.1	CATG00000083579.1	ITGAM	1	0	0	0	1000	1	1	1	116.01	116.01
83579	500170476	CATG00000083579.1	CATG00000083579.1	MZB1	1	0	0	0	1000	1	1	1	104.01	104.01
83579	500171119	CATG00000083579.1	CATG00000083579.1	NRTN	1	0	0	0	1000	1	1	1	114.0	114.0
83579	500177989	CATG00000083579.1	CATG00000083579.1	ODF3B	1	0	0	0	1000	1	1	1	117.99	117.99
83579	500178623	CATG00000083579.1	CATG00000083579.1	GPR35	1	0	0	0	1000	1	1	1	110.0	110.0
83579	500198821	CATG00000083579.1	CATG00000083579.1	CD247	1	0	0	0	1000	1	1	1	158.01	158.01
83579	500204569	CATG00000083579.1	CATG00000083579.1	PPP1R10	1	0	0	0	1000	1	1	1	117.0	117.0
83579	500205189	CATG00000083579.1	CATG00000083579.1	ZBTB10	1	0	0	0	1000	1	1	1	113.0	113.0
83579	500205436	CATG00000083579.1	CATG00000083579.1	EXOC3L4	1	0	0	0	1000	1	1	1	114.0	114.0
83579	500228835	CATG00000083579.1	CATG00000083579.1	AC012123.1	1	0	0	0	1000	1	1	1	117.0	117.0
83580	28180	CATG00000083580.1	CATG00000083580.1	CATG00000028180.1	1	0	0	0	1000	1	1	1	124.0	124.0
83580	28304	CATG00000083580.1	CATG00000083580.1	CATG00000028304.1	1	0	0	0	1000	1	1	1	134.0	134.0
83580	41280	CATG00000083580.1	CATG00000083580.1	CATG00000041280.1	1	0	0	0	1000	1	1	1	155.01	155.01
83580	57419	CATG00000083580.1	CATG00000083580.1	CATG00000057419.1	1	0	0	0	1000	1	1	1	117.99	117.99
83580	60194	CATG00000083580.1	CATG00000083580.1	CATG00000060194.1	1	0	0	0	1000	1	1	1	127.0	127.0
83580	74949	CATG00000083580.1	CATG00000083580.1	CATG00000074949.1	1	0	0	0	1000	1	1	1	132.99	132.99
83580	83638	CATG00000083580.1	CATG00000083580.1	CATG00000083638.1	1	0	0	0	1000	1	1	1	130.99	130.99
83580	90945	CATG00000083580.1	CATG00000083580.1	CATG00000090945.1	1	0	0	0	1000	1	1	1	137.01	137.01
83580	500059377	CATG00000083580.1	CATG00000083580.1	TBXAS1	1	0	0	0	1000	1	1	1	111.01	111.01
83580	500065675	CATG00000083580.1	CATG00000083580.1	PRKCQ	1	0	0	0	1000	1	1	1	120.01	120.01
83580	500071073	CATG00000083580.1	CATG00000083580.1	MGAT4A	1	0	0	0	1000	1	1	1	179.01	179.01
83580	500087903	CATG00000083580.1	CATG00000083580.1	RFX2	1	0	0	0	1000	1	1	1	178.0	178.0
83580	500099985	CATG00000083580.1	CATG00000083580.1	OSM	1	0	0	0	1000	1	1	1	133.0	133.0
83580	500101096	CATG00000083580.1	CATG00000083580.1	NFATC2	1	0	0	0	1000	1	1	1	102.0	102.0
83580	500103522	CATG00000083580.1	CATG00000083580.1	IL21R	1	0	0	0	1000	1	1	1	109.0	109.0
83580	500105483	CATG00000083580.1	CATG00000083580.1	CARD8	1	0	0	0	1000	1	1	1	106.0	106.0
83580	500107798	CATG00000083580.1	CATG00000083580.1	LIPA	1	0	0	0	1000	1	1	1	115.0	115.0
83580	500120051	CATG00000083580.1	CATG00000083580.1	CCDC147	1	0	0	0	1000	1	1	1	176.99	176.99
83580	500120910	CATG00000083580.1	CATG00000083580.1	PPP3CC	1	0	0	0	1000	1	1	1	104.01	104.01
83580	500124508	CATG00000083580.1	CATG00000083580.1	BTN2A2	1	0	0	0	1000	1	1	1	102.0	102.0
83580	500130592	CATG00000083580.1	CATG00000083580.1	LSP1	0	1	0	0	0100	1	1	1	106.99	106.99
83580	500132003	CATG00000083580.1	CATG00000083580.1	ZSWIM4	1	0	0	0	1000	1	1	1	131.0	131.0
83580	500133574	CATG00000083580.1	CATG00000083580.1	GIMAP4	1	0	0	0	1000	1	1	1	115.99	115.99
83580	500134460	CATG00000083580.1	CATG00000083580.1	IL2RA	1	0	0	0	1000	1	1	1	115.0	115.0
83580	500135549	CATG00000083580.1	CATG00000083580.1	PKIB	1	0	0	0	1000	1	1	1	175.01	175.01
83580	500136250	CATG00000083580.1	CATG00000083580.1	AOAH	1	0	0	0	1000	1	1	1	165.99	165.99
83580	500140563	CATG00000083580.1	CATG00000083580.1	MCTP2	1	0	0	0	1000	1	1	1	131.0	131.0
83580	500143226	CATG00000083580.1	CATG00000083580.1	FCGR2A	1	0	0	0	1000	1	1	1	102.01	102.01
83580	500148832	CATG00000083580.1	CATG00000083580.1	PAOX	1	0	0	0	1000	1	1	1	132.99	132.99
83580	500150637	CATG00000083580.1	CATG00000083580.1	CD226	1	0	0	0	1000	1	1	1	117.0	117.0
83580	500150995	CATG00000083580.1	CATG00000083580.1	ITPR1	1	0	0	0	1000	1	1	1	123.0	123.0
83580	500155629	CATG00000083580.1	CATG00000083580.1	PIK3AP1	1	0	0	0	1000	1	1	1	123.99	123.99
83580	500155926	CATG00000083580.1	CATG00000083580.1	SLA	1	0	0	0	1000	1	1	1	104.01	104.01
83580	500156006	CATG00000083580.1	CATG00000083580.1	NAT2	1	0	0	0	1000	1	1	1	112.99	112.99
83580	500158805	CATG00000083580.1	CATG00000083580.1	ZNF276	1	0	0	0	1000	1	1	1	136.01	136.01
83580	500158987	CATG00000083580.1	CATG00000083580.1	RAPGEF6	1	0	0	0	1000	1	1	1	114.0	114.0
83580	500163803	CATG00000083580.1	CATG00000083580.1	PLB1	1	0	0	0	1000	1	1	1	119.99	119.99
83580	500165025	CATG00000083580.1	CATG00000083580.1	SYK	1	0	0	0	1000	1	1	1	170.99	170.99
83580	500165661	CATG00000083580.1	CATG00000083580.1	QSOX2	1	0	0	0	1000	1	1	1	127.99	127.99
83580	500166501	CATG00000083580.1	CATG00000083580.1	PRKCB	1	0	0	0	1000	1	1	2	130.5	132.0
83580	500167077	CATG00000083580.1	CATG00000083580.1	MEI1	1	0	0	0	1000	1	1	1	110.0	110.0
83580	500167207	CATG00000083580.1	CATG00000083580.1	NOD2	1	0	0	0	1000	1	1	1	112.0	112.0
83580	500168264	CATG00000083580.1	CATG00000083580.1	IRF2BP2	1	0	0	0	1000	1	1	1	163.99	163.99
83580	500169220	CATG00000083580.1	CATG00000083580.1	RGS14	1	0	0	0	1000	1	1	1	167.0	167.0
83580	500171791	CATG00000083580.1	CATG00000083580.1	BCL2	1	0	0	0	1000	1	1	1	123.0	123.0
